feature,contested_title,stable_title,contested_value,stable_value,diff
f1_original_recomputed,Wuestenstrom,Queen-Elizabeth-Klasse (2017),0.0,1.0025062656641603,-1.0025062656641603
f1_original_recomputed,Transzendentale Meditation,Ammonios Hermeiou,0.8467400508044031,2.7642276422764227,-1.9174875914720197
f1_original_recomputed,Monocab,Pont Ferroviaire Saint-Laurent,0.3718854592785422,0.3206155819172812,0.05126987736126104
f1_original_recomputed,TransPod,Richomer,0.0,3.735325506937033,-3.735325506937033
f1_original_recomputed,Wasser-Abrasiv-Suspensions-Strahlschneiden,Kleine Magellansche Wolke,0.9891196834817012,1.1057869517139698,-0.11666726823226858
f1_original_recomputed,Propaganda im Ersten Weltkrieg,Zwinger (Münster),0.9126169290440338,1.4895729890764648,-0.576956060032431
f1_original_recomputed,Dräxlmaier,Brinkmanship,0.0,0.5485463521667581,-0.5485463521667581
f1_original_recomputed,Schulpflicht,Straßenbahn München Baureihe S,0.6993006993006993,0.0,0.6993006993006993
f1_original_recomputed,Babylon A.D.,Richard Laymon,0.0,0.0,0.0
f1_original_recomputed,Fraunhofer-Institut für Keramische Technologien und Systeme,Solanum subg. Leptostemonum,0.0,0.0,0.0
f1_original_recomputed,Sexhandel in Thailand,Bruno Büchner,0.0,0.0,0.0
f1_original_recomputed,Deutsche Steinzeug Cremer & Breuer,Wittem-Projekt,0.21119324181626187,1.295816364309515,-1.0846231224932532
f1_original_recomputed,Große Hungersnot in Irland,Teltow-Werft,1.243008079552517,0.206996481059822,1.036011598492695
f1_original_recomputed,Staat,Computerbetrug,0.15149219815179518,0.7707723138584861,-0.619280115706691
f1_original_recomputed,Ludwig-Boltzmann-Institut für Funktionelle Hirntopographie,Drahtgewebe (Filtration),0.0,0.4930966469428008,-0.4930966469428008
f1_original_recomputed,Partidul Social Democrat European,Philokartie,0.0,0.5228758169934641,-0.5228758169934641
f1_original_recomputed,Atari Teenage Riot,Cindy Sherman,0.3351206434316354,0.7109847138286527,-0.3758640703970173
f1_original_recomputed,Schlacht im Ia-Drang-Tal,Chinesische Volksbank,0.2963841138114997,0.3000300030003,-0.003645889188800322
f1_original_recomputed,Hamburg Commercial Bank,Korsika im Altertum,0.5370569280343717,2.922422954303932,-2.38536602626956
f1_original_recomputed,Helmtherapie,Acherontia lachesis,0.0,0.0,0.0
f1_original_recomputed,EU-Erweiterung 2004,Handelsgeschäft,2.5906735751295336,0.6917223887479824,1.8989511863815511
f1_original_recomputed,Neokatechumenaler Weg,Günther Anders,1.1320220744304514,0.4046398705152414,0.72738220391521
f1_original_recomputed,Chartered Institute for Archaeologists,Philadelphia and Reading Railroad Bridge (Susquehanna River),0.0,0.0,0.0
f1_original_recomputed,Neue Kadampa-Tradition,Weinbau in Kanada,0.6275494195167869,1.591343093570974,-0.9637936740541871
f1_original_recomputed,Timotheus Höttges,Josephus Daniels (Schiff),0.0,0.43103448275862066,-0.43103448275862066
f1_original_recomputed,Luftlager,Löffelhund,0.8216926869350862,0.8488964346349746,-0.027203747699888314
f1_original_recomputed,Die Zeitgeist-Bewegung,Basfia succiniciproducens,1.3221683561040105,0.0,1.3221683561040105
f1_original_recomputed,Tempolimit,Lift-off-Verfahren,1.0664770707429791,0.3620564808110065,0.7044205899319727
f1_original_recomputed,Iqos,ASB Bridge,0.9560229445506692,1.0642071656615821,-0.10818422111091297
f1_original_recomputed,Sklavenhandel,Panzerhaubitze 2000,0.7478312892611427,0.7030371203599549,0.044794168901187814
