feature,contested_title,stable_title,contested_value,stable_value,diff
f3_lexical_only,Wuestenstrom,Queen-Elizabeth-Klasse (2017),0.0,0.2506265664160401,-0.2506265664160401
f3_lexical_only,Transzendentale Meditation,Ammonios Hermeiou,1.5241320914479255,0.4878048780487805,1.036327213399145
f3_lexical_only,Monocab,Pont Ferroviaire Saint-Laurent,1.859427296392711,0.6412311638345624,1.2181961325581487
f3_lexical_only,TransPod,Richomer,0.0,0.5336179295624334,-0.5336179295624334
f3_lexical_only,Wasser-Abrasiv-Suspensions-Strahlschneiden,Kleine Magellansche Wolke,2.637652489284537,1.474382602285293,1.163269886999244
f3_lexical_only,Propaganda im Ersten Weltkrieg,Zwinger (Münster),2.053388090349076,0.7447864945382324,1.3086015958108437
f3_lexical_only,Dräxlmaier,Brinkmanship,0.5592841163310962,0.5485463521667581,0.010737764164338137
f3_lexical_only,Schulpflicht,Straßenbahn München Baureihe S,1.7482517482517483,0.0,1.7482517482517483
f3_lexical_only,Babylon A.D.,Richard Laymon,0.8203445447087777,1.1078286558345642,-0.28748411112578653
f3_lexical_only,Fraunhofer-Institut für Keramische Technologien und Systeme,Solanum subg. Leptostemonum,0.3161555485298767,2.5510204081632653,-2.2348648596333884
f3_lexical_only,Sexhandel in Thailand,Bruno Büchner,2.701659590891548,0.3494060097833683,2.3522535811081795
f3_lexical_only,Deutsche Steinzeug Cremer & Breuer,Wittem-Projekt,0.21119324181626187,1.1106997408367272,-0.8995064990204653
f3_lexical_only,Große Hungersnot in Irland,Teltow-Werft,3.314688212140046,1.2419788863589318,2.0727093257811138
f3_lexical_only,Staat,Computerbetrug,1.666414179669747,0.4624633883150917,1.2039507913546552
f3_lexical_only,Ludwig-Boltzmann-Institut für Funktionelle Hirntopographie,Drahtgewebe (Filtration),2.4485798237022527,1.9723865877712032,0.47619323593104945
f3_lexical_only,Partidul Social Democrat European,Philokartie,0.0,6.5359477124183005,-6.5359477124183005
f3_lexical_only,Atari Teenage Riot,Cindy Sherman,2.680965147453083,1.7774617845716318,0.9035033628814513
f3_lexical_only,Schlacht im Ia-Drang-Tal,Chinesische Volksbank,4.742145820983995,0.3000300030003,4.442115817983695
f3_lexical_only,Hamburg Commercial Bank,Korsika im Altertum,0.8055853920515575,1.8597236981934113,-1.0541383061418537
f3_lexical_only,Helmtherapie,Acherontia lachesis,1.8679950186799503,0.0,1.8679950186799503
f3_lexical_only,EU-Erweiterung 2004,Handelsgeschäft,2.3551577955723033,1.3834447774959648,0.9717130180763385
f3_lexical_only,Neokatechumenaler Weg,Günther Anders,1.698033111645677,0.8092797410304828,0.8887533706151942
f3_lexical_only,Chartered Institute for Archaeologists,Philadelphia and Reading Railroad Bridge (Susquehanna River),2.0304568527918785,0.4887585532746823,1.5416982995171962
f3_lexical_only,Neue Kadampa-Tradition,Weinbau in Kanada,3.451521807342328,0.9548058561425843,2.496715951199744
f3_lexical_only,Timotheus Höttges,Josephus Daniels (Schiff),0.0,1.293103448275862,-1.293103448275862
f3_lexical_only,Luftlager,Löffelhund,1.2325390304026294,2.1222410865874366,-0.8897020561848072
f3_lexical_only,Die Zeitgeist-Bewegung,Basfia succiniciproducens,1.3221683561040105,2.7063599458728014,-1.3841915897687909
f3_lexical_only,Tempolimit,Lift-off-Verfahren,1.7774617845716318,2.896451846488052,-1.1189900619164201
f3_lexical_only,Iqos,ASB Bridge,1.5933715742511152,0.7094714437743881,0.8839001304767271
f3_lexical_only,Sklavenhandel,Panzerhaubitze 2000,2.0939276099311996,0.562429696287964,1.5314979136432356
f3_lexical_only,The Third Wave,Regenbaum,1.050420168067227,2.3266635644485807,-1.2762433963813538
f3_lexical_only,Verelendungstheorie,Big-Mac-Index,0.7135212272565109,1.6123831022250887,-0.8988618749685778
f3_lexical_only,Jüngere Dryaszeit,Keilzinkung,0.989853996535511,0.2403846153846154,0.7494693811508956
f3_lexical_only,Gestalttherapie,Katalyse,2.410883416566213,2.9637377963737794,-0.5528543798075662
f3_lexical_only,Küchenabfallzerkleinerer,Kauffmann-White-Schema,1.3840830449826989,4.423147806855879,-3.0390647618731803
f3_lexical_only,Kurort,Schäbe,0.5934718100890207,0.0,0.5934718100890207
f3_lexical_only,Substanzinduzierte Psychose,Wechselwirkende Galaxien,0.75,4.280363830925628,-3.530363830925628
f3_lexical_only,Das sogenannte Böse,Gänsegeier,4.067796610169491,2.4183796856106405,1.6494169245588508
f3_lexical_only,Pharmahersteller,(136199) Eris,2.1572857423024123,0.5865102639296188,1.5707754783727936
f3_lexical_only,PANalytical,Waldsteppenotter,2.0366598778004072,2.7675276752767526,-0.7308677974763453
f3_lexical_only,T-Labs,Lilium pardalinum subsp. pitkinense,1.2795905310300704,0.6618133686300464,0.617777162400024
f3_lexical_only,Ungarische Notation,Ankylosauria,2.1374045801526718,3.0102347983142685,-0.8728302181615968
f3_lexical_only,Prophylaxe (Zahnmedizin),Crashtest-Dummy,1.4326647564469914,4.288939051918736,-2.856274295471745
f3_lexical_only,Alexander-Technik,Ringelröteln,2.9469548133595285,1.6501650165016502,1.2967897968578783
f3_lexical_only,Neoarchaikum,Schlangenadler,1.8170805572380375,3.5735556879094696,-1.7564751306714321
f3_vague_attribution_only,Evolutionärer Humanismus,Ästhetische Theorie,0.0,0.0,0.0
f3_vague_attribution_only,Franz Eibel,Wieladingen (Adelsgeschlecht),0.0,0.0,0.0
f3_vague_attribution_only,Fluglärm,Spezielle Relativitätstheorie,0.0,0.0,0.0
f3_vague_attribution_only,Armenisch-iranische Beziehungen,Absturz einer MiG-21 in Cottbus 1975,0.0,0.0,0.0
f3_vague_attribution_only,Geschichte der Volksrepublik China,Neukirchen (Gemeinde Altmünster),0.1109139307897072,0.0,0.1109139307897072
f3_vague_attribution_only,Karl Haushofer,Jüdisches Museum Westfalen,0.0,0.0,0.0
f3_vague_attribution_only,Mobile Jugendarbeit,Mayaguez-Zwischenfall,0.0,0.0,0.0
f3_vague_attribution_only,Elektrokonvulsionstherapie,Spirostachys africana,0.0,0.0,0.0
f3_vague_attribution_only,Westdeutsche Studentenbewegung der 1960er Jahre,Schloss Beuggen,0.0,0.0,0.0
f3_vague_attribution_only,Ernst Melchior,Vincenz Grimm,0.0,0.0,0.0
f3_vague_attribution_only,Backhefe,Wellensittich,0.0,0.0,0.0
f3_vague_attribution_only,Multikulturalismus,Jiang Wei,0.0,0.0,0.0
f3_vague_attribution_only,Zeitfreiwilligenverband,Soo Line High Bridge,0.0,0.0,0.0
f3_vague_attribution_only,Witness Lee,Curling,0.0,0.14749262536873156,-0.14749262536873156
f3_vague_attribution_only,Alois Windisch,U-Boot mit Marschflugkörpern,0.0,0.0,0.0
f3_vague_attribution_only,GEMA-freie Musik,Landmine,0.0,0.0,0.0
f3_vague_attribution_only,Tuileriensturm,Christian Precht,0.0,0.0,0.0
f3_vague_attribution_only,Beichte,Francis Bacon,0.0,0.0,0.0
f3_vague_attribution_only,Liber AL vel Legis,Picket Fences – Tatort Gartenzaun,0.0,0.0,0.0
f3_vague_attribution_only,"Chronik des Kriegs in Nahost, Dezember 2024 und Januar 2025",Wälder und Wiesen bei Malsch,0.0,0.0,0.0
f3_vague_attribution_only,Institut für Zeitgeschichte,Urnenfelderkultur,0.0,0.0,0.0
f3_vague_attribution_only,Humanitäre Intervention,Projekt A119,0.0,0.0,0.0
f3_vague_attribution_only,Weltraumhabitat,Raffinerieexplosion in Texas City,0.40891433244735226,0.0,0.40891433244735226
f3_vague_attribution_only,Klassenpolitik,Tabernae (Rheinzabern),0.3957261574990107,0.0,0.3957261574990107
f3_vague_attribution_only,Kennedy-Methode,Galle,0.0,0.0,0.0
f3_vague_attribution_only,Tiroler Festspiele Erl,Slughorn,0.0,0.0,0.0
f3_vague_attribution_only,Heinrich von Brentano,Geschmackliche Schärfe,0.0,0.0,0.0
f3_vague_attribution_only,Bulgarische Wiedergeburt,Elisabeth von Weida,0.0,0.0,0.0
f3_vague_attribution_only,Schulweg,Operation Earnest Will,0.0,0.0,0.0
f3_vague_attribution_only,Lindisfarne Castle,Eliezer Ben-Jehuda,0.0,0.0,0.0
f3_vague_attribution_only,Apadravya,Laufhühnchen,0.0,0.0,0.0
f3_vague_attribution_only,Spervogelton,Year Zero,0.2727024815925825,0.0,0.2727024815925825
f3_vague_attribution_only,MHealth,Fraktursonografie,0.0,0.0,0.0
f3_vague_attribution_only,Sozionik und intertypische Beziehungen,Porsche 930,0.0,0.0,0.0
f3_vague_attribution_only,Bürgerversicherung,Grunewaldsee,0.0,0.0,0.0
f3_vague_attribution_only,Kuno Raeber,Garfield Akers,0.0,0.0,0.0
f3_vague_attribution_only,Wandervogel,Ziehenschule,0.0,0.0,0.0
f3_vague_attribution_only,GS1,"Seawolf (U-Boot, 1957)",0.0,0.0,0.0
f3_vague_attribution_only,Franz Ruppert,Wilhelm Kühnert,0.0,0.0,0.0
f3_vague_attribution_only,Sanktuarium der Barmherzigkeit Gottes,GateKeeper (Cedar Point),0.0,0.0,0.0
f3_vague_attribution_only,Disneyland Park (Paris),Ismar Boas,0.0,0.0,0.0
f3_vague_attribution_only,Entführung von Michal Kováč jun.,East Brother Light Station,0.0,0.0,0.0
f3_vague_attribution_only,Wiktor Juschtschenko,Bremer Wappen,0.0,0.0,0.0
f3_vague_attribution_only,International Christian Fellowship,Gresgen,0.0,0.0,0.0
f3_vague_attribution_only,Uniface,Wiesenweihe,0.0,0.0,0.0
f3_vague_attribution_only,Mary Baker Eddy,Gerrard Winstanley,0.0,0.0,0.0
f3_vague_attribution_only,Dorje Shugden,Britische Mount-Everest-Expedition 1922,0.0,0.0,0.0
f3_vague_attribution_only,Nichtregierungsorganisation,Straßenbahn München Baureihe R,0.0,0.0,0.0
f3_vague_attribution_only,HolidayCheck Group,Drehstrom-Versuchsstrecke Groß-Lichterfelde–Zehlendorf,0.0,0.0,0.0
f3_vague_attribution_only,Ifo-Geschäftsklimaindex,Halsamphora des Exekias (Berlin F 1720),0.0,0.0,0.0
f3_vague_attribution_only,Klaus Berger (Theologe),Elias Canetti,0.0,0.0,0.0
f3_vague_attribution_only,Fußball in England,Uralische Sprachen,0.0,0.12564392511622063,-0.12564392511622063
f3_vague_attribution_only,Wilhelm Aumer,Geneviève Thiroux d’Arconville,0.0,0.0,0.0
f3_vague_attribution_only,Bund des russischen Volkes,Dschabal Sindschar,0.0,0.2363507445048452,-0.2363507445048452
f3_vague_attribution_only,Kaufmännischer Verband Schweiz,Lendkanal,0.0,0.0,0.0
f3_vague_attribution_only,Erzgebirgischer Schwibbogen,Tokugawa Ieyasu,0.0,0.5285412262156448,-0.5285412262156448
f3_vague_attribution_only,Kameralistik,Parkeisenbahn Wuhlheide,0.0,0.0,0.0
f3_vague_attribution_only,Street Football/Episodenliste,Apatheia,0.0,0.0,0.0
f3_vague_attribution_only,Revisionismus,Oliver-Hazard-Perry-Klasse,0.0,0.0,0.0
f3_vague_attribution_only,Ökostrom,Physikalische Größe,0.15064778547755348,0.0,0.15064778547755348
f3_vague_attribution_only,Holy Spirit,Ringo (Ballade),0.0,0.0,0.0
f3_vague_attribution_only,Etikettierungsansatz,Yorktown-Klasse (1937),0.0,0.0,0.0
f3_vague_attribution_only,Michael Vassiliadis,Catarina (Schiff),0.0,0.0,0.0
f3_vague_attribution_only,Parov Stelar,Édouard Nanny,0.0,0.0,0.0
f3_vague_attribution_only,Reinhold Tüxen,Carrara-Marmor,0.0,0.0,0.0
f3_vague_attribution_only,Naturwissenschaft und Religion,Metallica (Album),0.0,0.0,0.0
f3_vague_attribution_only,Angela Merici,Fish and Chips,0.3352329869259135,0.0,0.3352329869259135
f3_vague_attribution_only,Biphobie,Fester Wechselkurs,1.2468827930174564,0.0,1.2468827930174564
f3_vague_attribution_only,Troy Davis,"Dorsetshire (Schiff, 1930)",0.0,0.0,0.0
f3_vague_attribution_only,Oberösterreichische Versicherung,Lubok,0.0,0.0,0.0
f3_vague_attribution_only,Kornische Sprache,Buch Tobit,0.0,0.0,0.0
f3_vague_attribution_only,George Peabody,George Alsop,0.0,0.444247001332741,-0.444247001332741
f3_vague_attribution_only,Intrexx,Coniophis,0.0,0.0,0.0
f3_vague_attribution_only,Politikverdrossenheit,George Mason,0.5203816131830009,0.0,0.5203816131830009
f3_vague_attribution_only,Nursultan Nasarbajew,Diolkos,0.0,0.2552974214960429,-0.2552974214960429
f3_vague_attribution_only,Biofeedback,Theorie der endlichen Kugelpackungen,0.0,0.0,0.0
f3_vague_attribution_only,Kindertagesbetreuung,Wieslauftalbahn,0.0,0.0,0.0
f3_vague_attribution_only,Geschichte Äquatorialguineas,Mesolongi,0.0,0.20470829068577276,-0.20470829068577276
f3_vague_attribution_only,Self Storage,Adolf von Kröner,0.0,0.0,0.0
f3_vague_attribution_only,Thomas Ball Barratt,Madlax,0.0,0.0,0.0
f3_vague_attribution_only,"Föderaler Öffentlicher Dienst Auswärtige Angelegenheiten, Außenhandel und Entwicklungszusammenarbeit",Fünfjahrplan (Briefmarkenserie),0.0,0.0,0.0
f3_vague_attribution_only,Unicredit Bank Austria,Kloster Himmelkron,0.0,0.0,0.0
f3_vague_attribution_only,Politisches System Japans,Craters of the Moon National Monument,0.0,0.0,0.0
f3_vague_attribution_only,Al-Andalus,Basler Fasnacht,0.21528525296017223,0.0,0.21528525296017223
f3_vague_attribution_only,Judentum in Afrika,LGV Est européenne,0.0,0.0,0.0
f3_vague_attribution_only,Nornickel,Schwarzwaldbahn (Baden),0.0,0.0,0.0
f3_vague_attribution_only,Data Loss Prevention,Bonnetiaceae,0.0,0.0,0.0
f3_vague_attribution_only,Ahmad Schah Massoud,S-Bahn Zürich,0.0,0.0,0.0
f3_vague_attribution_only,Andor Ákos,Deutsche Bank Park,0.0,0.0,0.0
f3_vague_attribution_only,Massivholzbau,Zielratte,0.0,0.0,0.0
f3_vague_attribution_only,Israelitische Synagogen-Gemeinde Adass Jisroel zu Berlin,Parochialkirche (Berlin),0.0,0.0,0.0
f3_vague_attribution_only,Bernd Kebelmann,Halo-System,0.0,0.0,0.0
f3_vague_attribution_only,Austerität,Georges Scelle,0.0,0.0,0.0
f3_vague_attribution_only,Montessori Biberkor,Bruttoinlandsprodukt,0.0,0.0,0.0
f3_vague_attribution_only,Neukirchen-Vluyn,George Appo,0.0,0.0,0.0
f3_vague_attribution_only,Gesellschaft für Unternehmensgeschichte,"Trier, Stadtbibliothek, Hs. 171/1626",0.0,0.0,0.0
f3_vague_attribution_only,Ilse Schwidetzky,Soliman (Elefant),0.0,0.0,0.0
f3_vague_attribution_only,Wuestenstrom,Queen-Elizabeth-Klasse (2017),0.0,0.0,0.0
f3_vague_attribution_only,Transzendentale Meditation,Ammonios Hermeiou,0.0,0.0,0.0
f3_vague_attribution_only,Monocab,Pont Ferroviaire Saint-Laurent,0.0,0.0,0.0
f3_vague_attribution_only,TransPod,Richomer,0.0,0.0,0.0
f3_vague_attribution_only,Wasser-Abrasiv-Suspensions-Strahlschneiden,Kleine Magellansche Wolke,0.0,0.0,0.0
f3_vague_attribution_only,Propaganda im Ersten Weltkrieg,Zwinger (Münster),0.0,0.0,0.0
f3_vague_attribution_only,Dräxlmaier,Brinkmanship,0.0,0.0,0.0
f3_vague_attribution_only,Schulpflicht,Straßenbahn München Baureihe S,0.0,0.0,0.0
f3_vague_attribution_only,Babylon A.D.,Richard Laymon,0.0,0.0,0.0
f3_vague_attribution_only,Fraunhofer-Institut für Keramische Technologien und Systeme,Solanum subg. Leptostemonum,0.0,0.0,0.0
f3_vague_attribution_only,Sexhandel in Thailand,Bruno Büchner,0.38595137012736397,0.0,0.38595137012736397
f3_vague_attribution_only,Deutsche Steinzeug Cremer & Breuer,Wittem-Projekt,0.0,0.0,0.0
f3_vague_attribution_only,Große Hungersnot in Irland,Teltow-Werft,0.0,0.0,0.0
f3_vague_attribution_only,Staat,Computerbetrug,0.0,0.0,0.0
f3_vague_attribution_only,Ludwig-Boltzmann-Institut für Funktionelle Hirntopographie,Drahtgewebe (Filtration),0.0,0.0,0.0
f3_vague_attribution_only,Partidul Social Democrat European,Philokartie,0.0,0.0,0.0
f3_vague_attribution_only,Atari Teenage Riot,Cindy Sherman,0.0,0.0,0.0
f3_vague_attribution_only,Schlacht im Ia-Drang-Tal,Chinesische Volksbank,0.0,0.0,0.0
f3_vague_attribution_only,Hamburg Commercial Bank,Korsika im Altertum,0.0,0.0,0.0
f3_vague_attribution_only,Helmtherapie,Acherontia lachesis,0.0,0.0,0.0
f3_vague_attribution_only,EU-Erweiterung 2004,Handelsgeschäft,0.0,0.0,0.0
f3_vague_attribution_only,Neokatechumenaler Weg,Günther Anders,0.0,0.0,0.0
f3_vague_attribution_only,Chartered Institute for Archaeologists,Philadelphia and Reading Railroad Bridge (Susquehanna River),0.0,0.0,0.0
f3_vague_attribution_only,Neue Kadampa-Tradition,Weinbau in Kanada,0.0,0.0,0.0
f3_vague_attribution_only,Timotheus Höttges,Josephus Daniels (Schiff),0.0,0.0,0.0
f3_vague_attribution_only,Luftlager,Löffelhund,0.0,0.0,0.0
f3_vague_attribution_only,Die Zeitgeist-Bewegung,Basfia succiniciproducens,0.0,0.0,0.0
f3_vague_attribution_only,Tempolimit,Lift-off-Verfahren,0.0,0.0,0.0
f3_vague_attribution_only,Iqos,ASB Bridge,0.0,0.0,0.0
f3_vague_attribution_only,Sklavenhandel,Panzerhaubitze 2000,0.0,0.0,0.0
f3_vague_attribution_only,The Third Wave,Regenbaum,0.0,0.0,0.0
f3_vague_attribution_only,Verelendungstheorie,Big-Mac-Index,0.0,0.0,0.0
f3_vague_attribution_only,Jüngere Dryaszeit,Keilzinkung,0.0,0.0,0.0
f3_vague_attribution_only,Gestalttherapie,Katalyse,0.0,0.0,0.0
f3_vague_attribution_only,Küchenabfallzerkleinerer,Kauffmann-White-Schema,0.0,0.0,0.0
f3_vague_attribution_only,Kurort,Schäbe,0.0,0.0,0.0
f3_vague_attribution_only,Substanzinduzierte Psychose,Wechselwirkende Galaxien,0.0,0.0,0.0
f3_vague_attribution_only,Das sogenannte Böse,Gänsegeier,0.0,0.0,0.0
f3_vague_attribution_only,Pharmahersteller,(136199) Eris,0.0,0.0,0.0
f3_vague_attribution_only,PANalytical,Waldsteppenotter,0.0,0.0,0.0
f3_vague_attribution_only,T-Labs,Lilium pardalinum subsp. pitkinense,0.0,0.0,0.0
f3_vague_attribution_only,Ungarische Notation,Ankylosauria,0.0,0.0,0.0
f3_vague_attribution_only,Prophylaxe (Zahnmedizin),Crashtest-Dummy,0.0,0.0,0.0
f3_vague_attribution_only,Alexander-Technik,Ringelröteln,0.0,0.0,0.0
f3_vague_attribution_only,Neoarchaikum,Schlangenadler,0.30284675953967294,0.0,0.30284675953967294
f3_vague_quantifiers_only,Evolutionärer Humanismus,Ästhetische Theorie,0.9478672985781991,0.7841087297438578,0.16375856883434126
f3_vague_quantifiers_only,Franz Eibel,Wieladingen (Adelsgeschlecht),2.000800320128051,0.0,2.000800320128051
f3_vague_quantifiers_only,Fluglärm,Spezielle Relativitätstheorie,3.1883397859257574,1.5410479125805547,1.6472918733452027
f3_vague_quantifiers_only,Armenisch-iranische Beziehungen,Absturz einer MiG-21 in Cottbus 1975,0.6269592476489029,0.0,0.6269592476489029
f3_vague_quantifiers_only,Geschichte der Volksrepublik China,Neukirchen (Gemeinde Altmünster),2.1073646850044363,1.7447322507046035,0.36263243429983283
f3_vague_quantifiers_only,Karl Haushofer,Jüdisches Museum Westfalen,1.4204545454545454,1.4453850918851952,-0.024930546430649736
f3_vague_quantifiers_only,Mobile Jugendarbeit,Mayaguez-Zwischenfall,1.910828025477707,1.5688735487919674,0.34195447668573964
f3_vague_quantifiers_only,Elektrokonvulsionstherapie,Spirostachys africana,0.6544502617801048,0.0,0.6544502617801048
f3_vague_quantifiers_only,Westdeutsche Studentenbewegung der 1960er Jahre,Schloss Beuggen,2.1370375317216506,1.0954402300424482,1.0415973016792024
f3_vague_quantifiers_only,Ernst Melchior,Vincenz Grimm,1.0335917312661498,0.9784735812133072,0.055118150052842596
f3_vague_quantifiers_only,Backhefe,Wellensittich,0.9737098344693281,1.7438963627304436,-0.7701865282611154
f3_vague_quantifiers_only,Multikulturalismus,Jiang Wei,3.4499753573188765,1.5022533800701052,1.9477219772487713
f3_vague_quantifiers_only,Zeitfreiwilligenverband,Soo Line High Bridge,2.268859897901305,1.0905125408942202,1.1783473570070846
f3_vague_quantifiers_only,Witness Lee,Curling,0.4495055439017081,1.3274336283185841,-0.877928084416876
f3_vague_quantifiers_only,Alois Windisch,U-Boot mit Marschflugkörpern,0.0,0.5485463521667581,-0.5485463521667581
f3_vague_quantifiers_only,GEMA-freie Musik,Landmine,1.8177686889343332,3.9242843951985225,-2.1065157062641893
f3_vague_quantifiers_only,Tuileriensturm,Christian Precht,3.3536585365853657,2.824858757062147,0.5287997795232187
f3_vague_quantifiers_only,Beichte,Francis Bacon,1.8617021276595747,1.8281535648994516,0.03354856276012308
f3_vague_quantifiers_only,Liber AL vel Legis,Picket Fences – Tatort Gartenzaun,0.9036484807409918,1.040582726326743,-0.1369342455857513
f3_vague_quantifiers_only,"Chronik des Kriegs in Nahost, Dezember 2024 und Januar 2025",Wälder und Wiesen bei Malsch,0.782625709254549,0.9080590238365494,-0.12543331458200035
f3_vague_quantifiers_only,Institut für Zeitgeschichte,Urnenfelderkultur,1.6510731975784259,2.326934264107039,-0.6758610665286131
f3_vague_quantifiers_only,Humanitäre Intervention,Projekt A119,2.077274615704196,0.0,2.077274615704196
f3_vague_quantifiers_only,Weltraumhabitat,Raffinerieexplosion in Texas City,5.724800654262932,1.2373685295937307,4.487432124669201
f3_vague_quantifiers_only,Klassenpolitik,Tabernae (Rheinzabern),1.187178472497032,5.2146008824709185,-4.0274224099738865
f3_vague_quantifiers_only,Kennedy-Methode,Galle,4.482294935006723,2.215330084182543,2.26696485082418
f3_vague_quantifiers_only,Tiroler Festspiele Erl,Slughorn,0.4520795660036166,0.4837929366231253,-0.031713370619508685
f3_vague_quantifiers_only,Heinrich von Brentano,Geschmackliche Schärfe,0.5790387955993052,1.0582010582010584,-0.4791622626017532
f3_vague_quantifiers_only,Bulgarische Wiedergeburt,Elisabeth von Weida,1.1322463768115942,0.9099181073703367,0.2223282694412575
f3_vague_quantifiers_only,Schulweg,Operation Earnest Will,3.6719706242350063,0.0,3.6719706242350063
f3_vague_quantifiers_only,Lindisfarne Castle,Eliezer Ben-Jehuda,1.122334455667789,2.0714655618850335,-0.9491311062172445
f3_vague_quantifiers_only,Apadravya,Laufhühnchen,2.454590083456063,3.501750875437719,-1.0471607919816561
f3_vague_quantifiers_only,Spervogelton,Year Zero,2.9997272975184073,1.4310246136233542,1.568702683895053
f3_vague_quantifiers_only,MHealth,Fraktursonografie,0.9746588693957114,1.2755102040816326,-0.3008513346859212
f3_vague_quantifiers_only,Sozionik und intertypische Beziehungen,Porsche 930,2.427479062993082,0.585051923358198,1.842427139634884
f3_vague_quantifiers_only,Bürgerversicherung,Grunewaldsee,1.8281535648994516,0.0,1.8281535648994516
f3_vague_quantifiers_only,Kuno Raeber,Garfield Akers,1.6891891891891893,1.3192612137203166,0.3699279754688727
f3_vague_quantifiers_only,Wandervogel,Ziehenschule,1.676986584107327,2.0240183510997167,-0.3470317669923897
f3_vague_quantifiers_only,GS1,"Seawolf (U-Boot, 1957)",0.4750593824228028,1.4443909484833894,-0.9693315660605866
f3_vague_quantifiers_only,Franz Ruppert,Wilhelm Kühnert,0.0,3.058103975535168,-3.058103975535168
f3_vague_quantifiers_only,Sanktuarium der Barmherzigkeit Gottes,GateKeeper (Cedar Point),1.2414649286157666,2.1459227467811157,-0.9044578181653491
f3_vague_quantifiers_only,Disneyland Park (Paris),Ismar Boas,2.166511915815537,1.1577902745616937,1.0087216412538433
f3_vague_quantifiers_only,Entführung von Michal Kováč jun.,East Brother Light Station,0.9554140127388535,1.5451174289245981,-0.5897034161857446
f3_vague_quantifiers_only,Wiktor Juschtschenko,Bremer Wappen,1.466275659824047,1.0718113612004287,0.3944642986236182
f3_vague_quantifiers_only,International Christian Fellowship,Gresgen,2.9542097488921715,1.2600806451612903,1.6941291037308812
f3_vague_quantifiers_only,Uniface,Wiesenweihe,4.071406201064829,1.465845793022574,2.6055604080422556
f3_vague_quantifiers_only,Mary Baker Eddy,Gerrard Winstanley,1.2861736334405145,1.314060446780552,-0.027886813340037397
f3_vague_quantifiers_only,Dorje Shugden,Britische Mount-Everest-Expedition 1922,2.08768267223382,0.3110419906687403,1.77664068156508
f3_vague_quantifiers_only,Nichtregierungsorganisation,Straßenbahn München Baureihe R,1.162597575153629,0.17205781142463866,0.9905397637289903
f3_vague_quantifiers_only,HolidayCheck Group,Drehstrom-Versuchsstrecke Groß-Lichterfelde–Zehlendorf,1.9821605550049552,1.1049723756906078,0.8771881793143474
f3_vague_quantifiers_only,Ifo-Geschäftsklimaindex,Halsamphora des Exekias (Berlin F 1720),0.0,2.2459292532285233,-2.2459292532285233
f3_vague_quantifiers_only,Klaus Berger (Theologe),Elias Canetti,1.4414414414414414,1.4534883720930232,-0.0120469306515818
f3_vague_quantifiers_only,Fußball in England,Uralische Sprachen,2.1186440677966103,2.5128785023244125,-0.39423443452780216
f3_vague_quantifiers_only,Wilhelm Aumer,Geneviève Thiroux d’Arconville,1.2121212121212122,1.192707445902198,0.01941376621901414
f3_vague_quantifiers_only,Bund des russischen Volkes,Dschabal Sindschar,2.165543792107796,1.6544552115339162,0.5110885805738796
f3_vague_quantifiers_only,Kaufmännischer Verband Schweiz,Lendkanal,1.0050251256281408,2.4521824423737124,-1.4471573167455716
f3_vague_quantifiers_only,Erzgebirgischer Schwibbogen,Tokugawa Ieyasu,0.5367686527106817,1.0570824524312896,-0.5203137997206079
f3_vague_quantifiers_only,Kameralistik,Parkeisenbahn Wuhlheide,1.0164323225478569,1.9200000000000002,-0.9035676774521433
f3_vague_quantifiers_only,Street Football/Episodenliste,Apatheia,0.19443904335990667,1.0434056761268782,-0.8489666327669715
f3_vague_quantifiers_only,Revisionismus,Oliver-Hazard-Perry-Klasse,2.4154589371980677,0.0,2.4154589371980677
f3_vague_quantifiers_only,Ökostrom,Physikalische Größe,2.4103645676408556,1.3448894202032278,1.0654751474376278
f3_vague_quantifiers_only,Holy Spirit,Ringo (Ballade),1.152073732718894,0.361794500723589,0.7902792319953049
f3_vague_quantifiers_only,Etikettierungsansatz,Yorktown-Klasse (1937),1.069137562366358,0.0,1.069137562366358
f3_vague_quantifiers_only,Michael Vassiliadis,Catarina (Schiff),0.5988023952095808,3.4662045060658575,-2.867402110856277
f3_vague_quantifiers_only,Parov Stelar,Édouard Nanny,0.0,2.3608768971332212,-2.3608768971332212
f3_vague_quantifiers_only,Reinhold Tüxen,Carrara-Marmor,0.45662100456621,2.4043715846994536,-1.9477505801332435
f3_vague_quantifiers_only,Naturwissenschaft und Religion,Metallica (Album),3.0303030303030303,0.5005840146837978,2.5297190156192326
f3_vague_quantifiers_only,Angela Merici,Fish and Chips,3.0170968823332216,1.0683760683760686,1.948720813957153
f3_vague_quantifiers_only,Biphobie,Fester Wechselkurs,1.2468827930174564,2.3880597014925375,-1.1411769084750811
f3_vague_quantifiers_only,Troy Davis,"Dorsetshire (Schiff, 1930)",1.436265709156194,1.0355540214014498,0.4007116877547441
f3_vague_quantifiers_only,Oberösterreichische Versicherung,Lubok,0.45392646391284613,0.0,0.45392646391284613
f3_vague_quantifiers_only,Kornische Sprache,Buch Tobit,3.88755980861244,0.5336179295624334,3.353941879050007
f3_vague_quantifiers_only,George Peabody,George Alsop,0.0,1.332741003998223,-1.332741003998223
f3_vague_quantifiers_only,Intrexx,Coniophis,4.06871609403255,0.0,4.06871609403255
