feature,contested_title,stable_title,contested_value,stable_value,diff
f4_current_ratio_no_threshold,Bernd Kebelmann,Halo-System,0.0,0.0,0.0
f4_current_ratio_no_threshold,Austerität,Georges Scelle,0.0,0.0,0.0
f4_current_ratio_no_threshold,Montessori Biberkor,Bruttoinlandsprodukt,0.0,0.0,0.0
f4_current_ratio_no_threshold,Neukirchen-Vluyn,George Appo,0.0,0.17647058823529413,-0.17647058823529413
f4_current_ratio_no_threshold,Gesellschaft für Unternehmensgeschichte,"Trier, Stadtbibliothek, Hs. 171/1626",0.5,0.0,0.5
f4_current_ratio_no_threshold,Ilse Schwidetzky,Soliman (Elefant),0.3333333333333333,0.16666666666666666,0.16666666666666666
f4_current_ratio_no_threshold,Transzendentale Meditation,Ammonios Hermeiou,0.4,0.4166666666666667,-0.016666666666666663
f4_current_ratio_no_threshold,TransPod,Richomer,0.0,0.0,0.0
f4_current_ratio_no_threshold,Wasser-Abrasiv-Suspensions-Strahlschneiden,Kleine Magellansche Wolke,0.0,0.0,0.0
f4_current_ratio_no_threshold,Propaganda im Ersten Weltkrieg,Zwinger (Münster),0.2,0.0,0.2
f4_current_ratio_no_threshold,Babylon A.D.,Richard Laymon,0.0,0.0,0.0
f4_current_ratio_no_threshold,Sexhandel in Thailand,Bruno Büchner,0.0,0.0,0.0
f4_current_ratio_no_threshold,Deutsche Steinzeug Cremer & Breuer,Wittem-Projekt,0.0,0.0,0.0
f4_current_ratio_no_threshold,Staat,Computerbetrug,0.0,0.16666666666666666,-0.16666666666666666
f4_current_ratio_no_threshold,Partidul Social Democrat European,Philokartie,0.0,0.0,0.0
f4_current_ratio_no_threshold,Atari Teenage Riot,Cindy Sherman,0.13333333333333333,0.0,0.13333333333333333
f4_current_ratio_no_threshold,Schlacht im Ia-Drang-Tal,Chinesische Volksbank,0.0,0.0,0.0
f4_current_ratio_no_threshold,Hamburg Commercial Bank,Korsika im Altertum,0.23076923076923078,0.5,-0.2692307692307692
f4_current_ratio_no_threshold,EU-Erweiterung 2004,Handelsgeschäft,0.0,0.0,0.0
f4_current_ratio_no_threshold,Neokatechumenaler Weg,Günther Anders,0.16666666666666666,0.07142857142857142,0.09523809523809523
f4_current_ratio_no_threshold,Neue Kadampa-Tradition,Weinbau in Kanada,0.0,0.0,0.0
f4_current_ratio_no_threshold,Die Zeitgeist-Bewegung,Basfia succiniciproducens,0.2857142857142857,0.0,0.2857142857142857
f4_current_ratio_no_threshold,Tempolimit,Lift-off-Verfahren,0.0,0.0,0.0
f4_current_ratio_no_threshold,Iqos,ASB Bridge,0.3333333333333333,0.0,0.3333333333333333
f4_current_ratio_no_threshold,Sklavenhandel,Panzerhaubitze 2000,0.0,0.0,0.0
f4_current_ratio_no_threshold,The Third Wave,Regenbaum,0.3333333333333333,0.0,0.3333333333333333
f4_current_ratio_no_threshold,Verelendungstheorie,Big-Mac-Index,0.25,0.0,0.25
f4_current_ratio_no_threshold,Gestalttherapie,Katalyse,0.0,0.0,0.0
f4_current_ratio_no_threshold,Küchenabfallzerkleinerer,Kauffmann-White-Schema,0.0,0.0,0.0
f4_current_ratio_no_threshold,Substanzinduzierte Psychose,Wechselwirkende Galaxien,0.0,0.0,0.0
f4_current_ratio_no_threshold,Das sogenannte Böse,Gänsegeier,0.0,0.0,0.0
f4_current_ratio_no_threshold,T-Labs,Lilium pardalinum subsp. pitkinense,0.0,0.0,0.0
f4_current_ratio_no_threshold,Alexander-Technik,Ringelröteln,0.25,0.0,0.25
f4_current_smoothed_ratio,Evolutionärer Humanismus,Ästhetische Theorie,0.0625,0.07142857142857142,-0.008928571428571425
f4_current_smoothed_ratio,Franz Eibel,Wieladingen (Adelsgeschlecht),0.25,0.045454545454545456,0.20454545454545453
f4_current_smoothed_ratio,Fluglärm,Spezielle Relativitätstheorie,0.045454545454545456,0.06,-0.014545454545454542
f4_current_smoothed_ratio,Armenisch-iranische Beziehungen,Absturz einer MiG-21 in Cottbus 1975,0.5,0.16666666666666666,0.33333333333333337
f4_current_smoothed_ratio,Geschichte der Volksrepublik China,Neukirchen (Gemeinde Altmünster),0.13636363636363635,0.05,0.08636363636363635
f4_current_smoothed_ratio,Karl Haushofer,Jüdisches Museum Westfalen,0.3,0.25,0.04999999999999999
f4_current_smoothed_ratio,Mobile Jugendarbeit,Mayaguez-Zwischenfall,0.1,0.5,-0.4
f4_current_smoothed_ratio,Elektrokonvulsionstherapie,Spirostachys africana,0.125,0.5,-0.375
f4_current_smoothed_ratio,Westdeutsche Studentenbewegung der 1960er Jahre,Schloss Beuggen,0.34615384615384615,0.3888888888888889,-0.04273504273504275
f4_current_smoothed_ratio,Ernst Melchior,Vincenz Grimm,0.5,0.05555555555555555,0.4444444444444444
f4_current_smoothed_ratio,Backhefe,Wellensittich,0.25,0.1,0.15
f4_current_smoothed_ratio,Multikulturalismus,Jiang Wei,0.1,0.375,-0.275
f4_current_smoothed_ratio,Zeitfreiwilligenverband,Soo Line High Bridge,0.5,0.25,0.25
f4_current_smoothed_ratio,Witness Lee,Curling,0.041666666666666664,0.05555555555555555,-0.013888888888888888
f4_current_smoothed_ratio,Alois Windisch,U-Boot mit Marschflugkörpern,0.5,0.5,0.0
f4_current_smoothed_ratio,GEMA-freie Musik,Landmine,0.1,0.125,-0.024999999999999994
f4_current_smoothed_ratio,Tuileriensturm,Christian Precht,0.375,0.08333333333333333,0.2916666666666667
f4_current_smoothed_ratio,Beichte,Francis Bacon,0.125,0.28846153846153844,-0.16346153846153844
f4_current_smoothed_ratio,Liber AL vel Legis,Picket Fences – Tatort Gartenzaun,0.08928571428571429,0.25,-0.1607142857142857
f4_current_smoothed_ratio,"Chronik des Kriegs in Nahost, Dezember 2024 und Januar 2025",Wälder und Wiesen bei Malsch,0.05172413793103448,0.16666666666666666,-0.11494252873563218
f4_current_smoothed_ratio,Institut für Zeitgeschichte,Urnenfelderkultur,0.16666666666666666,0.25,-0.08333333333333334
f4_current_smoothed_ratio,Humanitäre Intervention,Projekt A119,0.16666666666666666,0.15,0.016666666666666663
f4_current_smoothed_ratio,Weltraumhabitat,Raffinerieexplosion in Texas City,0.16666666666666666,0.13636363636363635,0.030303030303030304
f4_current_smoothed_ratio,Klassenpolitik,Tabernae (Rheinzabern),0.13636363636363635,0.1,0.03636363636363635
f4_current_smoothed_ratio,Kennedy-Methode,Galle,0.045454545454545456,0.25,-0.20454545454545453
f4_current_smoothed_ratio,Tiroler Festspiele Erl,Slughorn,0.5833333333333334,0.3,0.2833333333333334
f4_current_smoothed_ratio,Heinrich von Brentano,Geschmackliche Schärfe,0.25,0.25,0.0
f4_current_smoothed_ratio,Bulgarische Wiedergeburt,Elisabeth von Weida,0.25,0.045454545454545456,0.20454545454545453
f4_current_smoothed_ratio,Schulweg,Operation Earnest Will,0.5,0.75,-0.25
f4_current_smoothed_ratio,Lindisfarne Castle,Eliezer Ben-Jehuda,0.125,0.3,-0.175
f4_current_smoothed_ratio,Apadravya,Laufhühnchen,0.08333333333333333,0.5,-0.4166666666666667
f4_current_smoothed_ratio,Spervogelton,Year Zero,0.16666666666666666,0.16666666666666666,0.0
f4_current_smoothed_ratio,MHealth,Fraktursonografie,0.5,0.25,0.25
f4_current_smoothed_ratio,Sozionik und intertypische Beziehungen,Porsche 930,0.022727272727272728,0.5,-0.4772727272727273
f4_current_smoothed_ratio,Bürgerversicherung,Grunewaldsee,0.25,0.5,-0.25
f4_current_smoothed_ratio,Kuno Raeber,Garfield Akers,0.25,0.07142857142857142,0.17857142857142858
f4_current_smoothed_ratio,Wandervogel,Ziehenschule,0.3125,0.125,0.1875
f4_current_smoothed_ratio,GS1,"Seawolf (U-Boot, 1957)",0.5,0.5,0.0
f4_current_smoothed_ratio,Franz Ruppert,Wilhelm Kühnert,0.0625,0.045454545454545456,0.017045454545454544
f4_current_smoothed_ratio,Sanktuarium der Barmherzigkeit Gottes,GateKeeper (Cedar Point),0.07142857142857142,0.08333333333333333,-0.011904761904761904
f4_current_smoothed_ratio,Disneyland Park (Paris),Ismar Boas,0.5,0.0625,0.4375
f4_current_smoothed_ratio,Entführung von Michal Kováč jun.,East Brother Light Station,0.20833333333333334,0.5,-0.29166666666666663
f4_current_smoothed_ratio,Wiktor Juschtschenko,Bremer Wappen,0.4166666666666667,0.16666666666666666,0.25
f4_current_smoothed_ratio,International Christian Fellowship,Gresgen,0.16666666666666666,0.1,0.06666666666666665
f4_current_smoothed_ratio,Uniface,Wiesenweihe,0.25,0.25,0.0
f4_current_smoothed_ratio,Mary Baker Eddy,Gerrard Winstanley,0.75,0.125,0.625
f4_current_smoothed_ratio,Dorje Shugden,Britische Mount-Everest-Expedition 1922,0.21428571428571427,0.25,-0.035714285714285726
f4_current_smoothed_ratio,Nichtregierungsorganisation,Straßenbahn München Baureihe R,0.15,0.25,-0.1
f4_current_smoothed_ratio,HolidayCheck Group,Drehstrom-Versuchsstrecke Groß-Lichterfelde–Zehlendorf,0.5,0.5,0.0
f4_current_smoothed_ratio,Ifo-Geschäftsklimaindex,Halsamphora des Exekias (Berlin F 1720),0.25,0.16666666666666666,0.08333333333333334
f4_current_smoothed_ratio,Klaus Berger (Theologe),Elias Canetti,0.2619047619047619,0.0625,0.19940476190476192
f4_current_smoothed_ratio,Fußball in England,Uralische Sprachen,0.5,0.07142857142857142,0.4285714285714286
f4_current_smoothed_ratio,Wilhelm Aumer,Geneviève Thiroux d’Arconville,0.375,0.038461538461538464,0.33653846153846156
f4_current_smoothed_ratio,Bund des russischen Volkes,Dschabal Sindschar,0.08333333333333333,0.08333333333333333,0.0
f4_current_smoothed_ratio,Kaufmännischer Verband Schweiz,Lendkanal,0.5,0.25,0.25
f4_current_smoothed_ratio,Erzgebirgischer Schwibbogen,Tokugawa Ieyasu,0.75,0.25,0.5
f4_current_smoothed_ratio,Kameralistik,Parkeisenbahn Wuhlheide,0.1,0.16666666666666666,-0.06666666666666665
f4_current_smoothed_ratio,Street Football/Episodenliste,Apatheia,0.5,0.35,0.15000000000000002
f4_current_smoothed_ratio,Revisionismus,Oliver-Hazard-Perry-Klasse,0.4166666666666667,0.25,0.16666666666666669
f4_current_smoothed_ratio,Ökostrom,Physikalische Größe,0.07142857142857142,0.02,0.05142857142857142
f4_current_smoothed_ratio,Holy Spirit,Ringo (Ballade),0.125,0.1,0.024999999999999994
f4_current_smoothed_ratio,Etikettierungsansatz,Yorktown-Klasse (1937),0.5,0.5,0.0
f4_current_smoothed_ratio,Michael Vassiliadis,Catarina (Schiff),0.16666666666666666,0.25,-0.08333333333333334
f4_current_smoothed_ratio,Parov Stelar,Édouard Nanny,0.25,0.125,0.125
f4_current_smoothed_ratio,Reinhold Tüxen,Carrara-Marmor,0.25,0.5,-0.25
f4_current_smoothed_ratio,Naturwissenschaft und Religion,Metallica (Album),0.125,0.05,0.075
f4_current_smoothed_ratio,Angela Merici,Fish and Chips,0.08333333333333333,0.375,-0.2916666666666667
f4_current_smoothed_ratio,Biphobie,Fester Wechselkurs,0.35714285714285715,0.5,-0.14285714285714285
f4_current_smoothed_ratio,Troy Davis,"Dorsetshire (Schiff, 1930)",0.2647058823529412,0.5,-0.23529411764705882
f4_current_smoothed_ratio,Oberösterreichische Versicherung,Lubok,0.5,0.5,0.0
f4_current_smoothed_ratio,Kornische Sprache,Buch Tobit,0.5,0.05555555555555555,0.4444444444444444
f4_current_smoothed_ratio,George Peabody,George Alsop,0.25,0.05,0.2
f4_current_smoothed_ratio,Intrexx,Coniophis,0.25,0.5,-0.25
f4_current_smoothed_ratio,Politikverdrossenheit,George Mason,0.4375,0.07142857142857142,0.3660714285714286
f4_current_smoothed_ratio,Nursultan Nasarbajew,Diolkos,0.3,0.10714285714285714,0.19285714285714284
f4_current_smoothed_ratio,Biofeedback,Theorie der endlichen Kugelpackungen,0.16666666666666666,0.125,0.04166666666666666
f4_current_smoothed_ratio,Kindertagesbetreuung,Wieslauftalbahn,0.25,0.5,-0.25
f4_current_smoothed_ratio,Geschichte Äquatorialguineas,Mesolongi,0.5,0.15,0.35
f4_current_smoothed_ratio,Self Storage,Adolf von Kröner,0.25,0.5,-0.25
f4_current_smoothed_ratio,Thomas Ball Barratt,Madlax,0.0625,0.16666666666666666,-0.10416666666666666
f4_current_smoothed_ratio,"Föderaler Öffentlicher Dienst Auswärtige Angelegenheiten, Außenhandel und Entwicklungszusammenarbeit",Fünfjahrplan (Briefmarkenserie),0.25,0.16666666666666666,0.08333333333333334
f4_current_smoothed_ratio,Unicredit Bank Austria,Kloster Himmelkron,0.125,0.1,0.024999999999999994
f4_current_smoothed_ratio,Politisches System Japans,Craters of the Moon National Monument,0.5,0.1,0.4
f4_current_smoothed_ratio,Al-Andalus,Basler Fasnacht,0.16666666666666666,0.07142857142857142,0.09523809523809523
f4_current_smoothed_ratio,Judentum in Afrika,LGV Est européenne,0.375,0.08333333333333333,0.2916666666666667
f4_current_smoothed_ratio,Nornickel,Schwarzwaldbahn (Baden),0.045454545454545456,0.25,-0.20454545454545453
f4_current_smoothed_ratio,Data Loss Prevention,Bonnetiaceae,0.1,0.5,-0.4
f4_current_smoothed_ratio,Ahmad Schah Massoud,S-Bahn Zürich,0.07894736842105263,0.25,-0.17105263157894737
f4_current_smoothed_ratio,Andor Ákos,Deutsche Bank Park,0.08333333333333333,0.25,-0.16666666666666669
f4_current_smoothed_ratio,Massivholzbau,Zielratte,0.16666666666666666,0.5,-0.33333333333333337
f4_current_smoothed_ratio,Israelitische Synagogen-Gemeinde Adass Jisroel zu Berlin,Parochialkirche (Berlin),0.1,0.25,-0.15
f4_current_smoothed_ratio,Bernd Kebelmann,Halo-System,0.16666666666666666,0.125,0.04166666666666666
f4_current_smoothed_ratio,Austerität,Georges Scelle,0.16666666666666666,0.25,-0.08333333333333334
f4_current_smoothed_ratio,Montessori Biberkor,Bruttoinlandsprodukt,0.25,0.05555555555555555,0.19444444444444445
f4_current_smoothed_ratio,Neukirchen-Vluyn,George Appo,0.0625,0.19444444444444445,-0.13194444444444445
f4_current_smoothed_ratio,Gesellschaft für Unternehmensgeschichte,"Trier, Stadtbibliothek, Hs. 171/1626",0.5,0.16666666666666666,0.33333333333333337
f4_current_smoothed_ratio,Ilse Schwidetzky,Soliman (Elefant),0.375,0.21428571428571427,0.16071428571428573
f4_current_smoothed_ratio,Wuestenstrom,Queen-Elizabeth-Klasse (2017),0.5,0.3,0.2
f4_current_smoothed_ratio,Transzendentale Meditation,Ammonios Hermeiou,0.4090909090909091,0.4230769230769231,-0.013986013986013957
f4_current_smoothed_ratio,Monocab,Pont Ferroviaire Saint-Laurent,0.125,0.5,-0.375
f4_current_smoothed_ratio,TransPod,Richomer,0.16666666666666666,0.16666666666666666,0.0
f4_current_smoothed_ratio,Wasser-Abrasiv-Suspensions-Strahlschneiden,Kleine Magellansche Wolke,0.125,0.0625,0.0625
f4_current_smoothed_ratio,Propaganda im Ersten Weltkrieg,Zwinger (Münster),0.22727272727272727,0.1,0.12727272727272726
f4_current_smoothed_ratio,Dräxlmaier,Brinkmanship,0.5,0.25,0.25
f4_current_smoothed_ratio,Schulpflicht,Straßenbahn München Baureihe S,0.25,0.5,-0.25
f4_current_smoothed_ratio,Babylon A.D.,Richard Laymon,0.125,0.125,0.0
f4_current_smoothed_ratio,Fraunhofer-Institut für Keramische Technologien und Systeme,Solanum subg. Leptostemonum,0.5,0.16666666666666666,0.33333333333333337
f4_current_smoothed_ratio,Sexhandel in Thailand,Bruno Büchner,0.125,0.08333333333333333,0.04166666666666667
f4_current_smoothed_ratio,Deutsche Steinzeug Cremer & Breuer,Wittem-Projekt,0.25,0.16666666666666666,0.08333333333333334
f4_current_smoothed_ratio,Große Hungersnot in Irland,Teltow-Werft,0.125,0.5,-0.375
f4_current_smoothed_ratio,Staat,Computerbetrug,0.1,0.21428571428571427,-0.11428571428571427
f4_current_smoothed_ratio,Ludwig-Boltzmann-Institut für Funktionelle Hirntopographie,Drahtgewebe (Filtration),0.5,0.25,0.25
f4_current_smoothed_ratio,Partidul Social Democrat European,Philokartie,0.07142857142857142,0.08333333333333333,-0.011904761904761904
f4_current_smoothed_ratio,Atari Teenage Riot,Cindy Sherman,0.15625,0.25,-0.09375
f4_current_smoothed_ratio,Schlacht im Ia-Drang-Tal,Chinesische Volksbank,0.16666666666666666,0.25,-0.08333333333333334
f4_current_smoothed_ratio,Hamburg Commercial Bank,Korsika im Altertum,0.25,0.5,-0.25
f4_current_smoothed_ratio,Helmtherapie,Acherontia lachesis,0.16666666666666666,0.5,-0.33333333333333337
f4_current_smoothed_ratio,EU-Erweiterung 2004,Handelsgeschäft,0.08333333333333333,0.125,-0.04166666666666667
f4_current_smoothed_ratio,Neokatechumenaler Weg,Günther Anders,0.19230769230769232,0.1,0.09230769230769231
f4_current_smoothed_ratio,Chartered Institute for Archaeologists,Philadelphia and Reading Railroad Bridge (Susquehanna River),0.625,0.5,0.125
f4_current_smoothed_ratio,Neue Kadampa-Tradition,Weinbau in Kanada,0.03571428571428571,0.16666666666666666,-0.13095238095238093
f4_current_smoothed_ratio,Timotheus Höttges,Josephus Daniels (Schiff),0.25,0.5,-0.25
f4_current_smoothed_ratio,Luftlager,Löffelhund,0.25,0.5,-0.25
f4_current_smoothed_ratio,Die Zeitgeist-Bewegung,Basfia succiniciproducens,0.3125,0.125,0.1875
f4_current_smoothed_ratio,Tempolimit,Lift-off-Verfahren,0.1,0.07142857142857142,0.02857142857142858
f4_current_smoothed_ratio,Iqos,ASB Bridge,0.34615384615384615,0.16666666666666666,0.1794871794871795
f4_current_smoothed_ratio,Sklavenhandel,Panzerhaubitze 2000,0.05,0.08333333333333333,-0.033333333333333326
f4_current_smoothed_ratio,The Third Wave,Regenbaum,0.35714285714285715,0.08333333333333333,0.27380952380952384
f4_current_smoothed_ratio,Verelendungstheorie,Big-Mac-Index,0.3,0.25,0.04999999999999999
f4_current_smoothed_ratio,Jüngere Dryaszeit,Keilzinkung,0.125,0.5,-0.375
f4_current_smoothed_ratio,Gestalttherapie,Katalyse,0.045454545454545456,0.25,-0.20454545454545453
f4_current_smoothed_ratio,Küchenabfallzerkleinerer,Kauffmann-White-Schema,0.16666666666666666,0.16666666666666666,0.0
f4_current_smoothed_ratio,Kurort,Schäbe,0.25,0.5,-0.25
f4_current_smoothed_ratio,Substanzinduzierte Psychose,Wechselwirkende Galaxien,0.1,0.125,-0.024999999999999994
f4_current_smoothed_ratio,Das sogenannte Böse,Gänsegeier,0.045454545454545456,0.1,-0.05454545454545455
f4_current_smoothed_ratio,Pharmahersteller,(136199) Eris,0.25,0.5,-0.25
f4_current_smoothed_ratio,PANalytical,Waldsteppenotter,0.5,0.16666666666666666,0.33333333333333337
f4_current_smoothed_ratio,T-Labs,Lilium pardalinum subsp. pitkinense,0.25,0.125,0.125
f4_current_smoothed_ratio,Ungarische Notation,Ankylosauria,0.03571428571428571,0.5,-0.4642857142857143
f4_current_smoothed_ratio,Prophylaxe (Zahnmedizin),Crashtest-Dummy,0.5,0.07142857142857142,0.4285714285714286
f4_current_smoothed_ratio,Alexander-Technik,Ringelröteln,0.3,0.08333333333333333,0.21666666666666667
f4_current_smoothed_ratio,Neoarchaikum,Schlangenadler,0.5,0.5,0.0
f4_current_biased_density,Evolutionärer Humanismus,Ästhetische Theorie,0.0,0.0,0.0
f4_current_biased_density,Franz Eibel,Wieladingen (Adelsgeschlecht),0.0,0.0,0.0
f4_current_biased_density,Fluglärm,Spezielle Relativitätstheorie,0.0,0.14009526478005044,-0.14009526478005044
f4_current_biased_density,Armenisch-iranische Beziehungen,Absturz einer MiG-21 in Cottbus 1975,0.0,0.0,0.0
f4_current_biased_density,Geschichte der Volksrepublik China,Neukirchen (Gemeinde Altmünster),0.1109139307897072,0.0,0.1109139307897072
f4_current_biased_density,Karl Haushofer,Jüdisches Museum Westfalen,0.20292207792207795,0.20648358455502788,-0.0035615066329499345
f4_current_biased_density,Mobile Jugendarbeit,Mayaguez-Zwischenfall,0.0,0.0,0.0
f4_current_biased_density,Elektrokonvulsionstherapie,Spirostachys africana,0.0,0.0,0.0
f4_current_biased_density,Westdeutsche Studentenbewegung der 1960er Jahre,Schloss Beuggen,0.5342593829304126,0.41079008626591806,0.12346929666449458
f4_current_biased_density,Ernst Melchior,Vincenz Grimm,0.0,0.0,0.0
f4_current_biased_density,Backhefe,Wellensittich,0.0,0.0,0.0
f4_current_biased_density,Multikulturalismus,Jiang Wei,0.0,0.500751126690035,-0.500751126690035
f4_current_biased_density,Zeitfreiwilligenverband,Soo Line High Bridge,0.0,0.0,0.0
f4_current_biased_density,Witness Lee,Curling,0.0,0.0,0.0
f4_current_biased_density,Alois Windisch,U-Boot mit Marschflugkörpern,0.0,0.0,0.0
f4_current_biased_density,GEMA-freie Musik,Landmine,0.0,0.0,0.0
f4_current_biased_density,Tuileriensturm,Christian Precht,0.3048780487804878,0.0,0.3048780487804878
f4_current_biased_density,Beichte,Francis Bacon,0.13297872340425532,0.9843903810997047,-0.8514116576954494
f4_current_biased_density,Liber AL vel Legis,Picket Fences – Tatort Gartenzaun,0.22591212018524795,0.2601456815816858,-0.03423356139643782
f4_current_biased_density,"Chronik des Kriegs in Nahost, Dezember 2024 und Januar 2025",Wälder und Wiesen bei Malsch,0.19565642731363725,0.0,0.19565642731363725
f4_current_biased_density,Institut für Zeitgeschichte,Urnenfelderkultur,0.0,0.0,0.0
f4_current_biased_density,Humanitäre Intervention,Projekt A119,0.0,0.42517006802721086,-0.42517006802721086
f4_current_biased_density,Weltraumhabitat,Raffinerieexplosion in Texas City,0.0,0.20622808826562178,-0.20622808826562178
f4_current_biased_density,Klassenpolitik,Tabernae (Rheinzabern),0.3957261574990107,0.0,0.3957261574990107
f4_current_biased_density,Kennedy-Methode,Galle,0.0,0.0,0.0
f4_current_biased_density,Tiroler Festspiele Erl,Slughorn,1.3562386980108498,0.4837929366231253,0.8724457613877246
f4_current_biased_density,Heinrich von Brentano,Geschmackliche Schärfe,0.0,0.0,0.0
f4_current_biased_density,Bulgarische Wiedergeburt,Elisabeth von Weida,0.0,0.0,0.0
f4_current_biased_density,Schulweg,Operation Earnest Will,0.0,0.5966587112171838,-0.5966587112171838
f4_current_biased_density,Lindisfarne Castle,Eliezer Ben-Jehuda,0.0,0.5178663904712584,-0.5178663904712584
f4_current_biased_density,Apadravya,Laufhühnchen,0.0,0.0,0.0
f4_current_biased_density,Spervogelton,Year Zero,0.2727024815925825,0.0,0.2727024815925825
f4_current_biased_density,MHealth,Fraktursonografie,0.0,0.0,0.0
f4_current_biased_density,Sozionik und intertypische Beziehungen,Porsche 930,0.0,0.0,0.0
f4_current_biased_density,Bürgerversicherung,Grunewaldsee,0.0,0.0,0.0
f4_current_biased_density,Kuno Raeber,Garfield Akers,0.0,0.0,0.0
f4_current_biased_density,Wandervogel,Ziehenschule,0.25799793601651183,0.13493455673998112,0.12306337927653072
f4_current_biased_density,GS1,"Seawolf (U-Boot, 1957)",0.0,0.0,0.0
f4_current_biased_density,Franz Ruppert,Wilhelm Kühnert,0.0,0.0,0.0
f4_current_biased_density,Sanktuarium der Barmherzigkeit Gottes,GateKeeper (Cedar Point),0.0,0.0,0.0
f4_current_biased_density,Disneyland Park (Paris),Ismar Boas,0.0,0.0,0.0
f4_current_biased_density,Entführung von Michal Kováč jun.,East Brother Light Station,0.6369426751592356,0.0,0.6369426751592356
f4_current_biased_density,Wiktor Juschtschenko,Bremer Wappen,0.7331378299120235,0.0,0.7331378299120235
f4_current_biased_density,International Christian Fellowship,Gresgen,0.0,0.0,0.0
f4_current_biased_density,Uniface,Wiesenweihe,0.0,0.0,0.0
f4_current_biased_density,Mary Baker Eddy,Gerrard Winstanley,0.6430868167202572,0.0,0.6430868167202572
f4_current_biased_density,Dorje Shugden,Britische Mount-Everest-Expedition 1922,0.29824038174768863,0.0,0.29824038174768863
f4_current_biased_density,Nichtregierungsorganisation,Straßenbahn München Baureihe R,0.16608536787908987,0.0,0.16608536787908987
f4_current_biased_density,HolidayCheck Group,Drehstrom-Versuchsstrecke Groß-Lichterfelde–Zehlendorf,0.0,0.0,0.0
f4_current_biased_density,Ifo-Geschäftsklimaindex,Halsamphora des Exekias (Berlin F 1720),0.0,0.0,0.0
f4_current_biased_density,Klaus Berger (Theologe),Elias Canetti,0.9009009009009009,0.0,0.9009009009009009
f4_current_biased_density,Fußball in England,Uralische Sprachen,0.11770244821092278,0.0,0.11770244821092278
f4_current_biased_density,Wilhelm Aumer,Geneviève Thiroux d’Arconville,0.17316017316017315,0.0,0.17316017316017315
f4_current_biased_density,Bund des russischen Volkes,Dschabal Sindschar,0.0,0.0,0.0
f4_current_biased_density,Kaufmännischer Verband Schweiz,Lendkanal,0.0,0.0,0.0
f4_current_biased_density,Erzgebirgischer Schwibbogen,Tokugawa Ieyasu,0.5367686527106817,0.0,0.5367686527106817
f4_current_biased_density,Kameralistik,Parkeisenbahn Wuhlheide,0.0,0.0,0.0
f4_current_biased_density,Street Football/Episodenliste,Apatheia,0.19443904335990667,0.6260434056761268,-0.4316043623162201
f4_current_biased_density,Revisionismus,Oliver-Hazard-Perry-Klasse,0.966183574879227,0.0,0.966183574879227
f4_current_biased_density,Ökostrom,Physikalische Größe,0.0,0.0,0.0
f4_current_biased_density,Holy Spirit,Ringo (Ballade),0.0,0.0,0.0
f4_current_biased_density,Etikettierungsansatz,Yorktown-Klasse (1937),0.7127583749109052,0.0,0.7127583749109052
f4_current_biased_density,Michael Vassiliadis,Catarina (Schiff),0.0,0.0,0.0
f4_current_biased_density,Parov Stelar,Édouard Nanny,0.0,0.0,0.0
f4_current_biased_density,Reinhold Tüxen,Carrara-Marmor,0.0,0.2185792349726776,-0.2185792349726776
f4_current_biased_density,Naturwissenschaft und Religion,Metallica (Album),0.3367003367003367,0.0,0.3367003367003367
f4_current_biased_density,Angela Merici,Fish and Chips,0.0,0.3561253561253561,-0.3561253561253561
f4_current_biased_density,Biphobie,Fester Wechselkurs,1.2468827930174564,0.0,1.2468827930174564
f4_current_biased_density,Troy Davis,"Dorsetshire (Schiff, 1930)",1.436265709156194,0.0,1.436265709156194
f4_current_biased_density,Oberösterreichische Versicherung,Lubok,0.0,0.0,0.0
f4_current_biased_density,Kornische Sprache,Buch Tobit,0.29904306220095694,0.0,0.29904306220095694
f4_current_biased_density,George Peabody,George Alsop,0.0,0.0,0.0
f4_current_biased_density,Intrexx,Coniophis,0.0,0.0,0.0
f4_current_biased_density,Politikverdrossenheit,George Mason,0.5203816131830009,0.0,0.5203816131830009
f4_current_biased_density,Nursultan Nasarbajew,Diolkos,0.27210884353741494,0.2552974214960429,0.016811422041372037
f4_current_biased_density,Biofeedback,Theorie der endlichen Kugelpackungen,0.0,0.0,0.0
f4_current_biased_density,Kindertagesbetreuung,Wieslauftalbahn,0.0,0.0,0.0
f4_current_biased_density,Geschichte Äquatorialguineas,Mesolongi,0.0,0.20470829068577276,-0.20470829068577276
f4_current_biased_density,Self Storage,Adolf von Kröner,0.0,0.0,0.0
f4_current_biased_density,Thomas Ball Barratt,Madlax,0.0,0.0,0.0
f4_current_biased_density,"Föderaler Öffentlicher Dienst Auswärtige Angelegenheiten, Außenhandel und Entwicklungszusammenarbeit",Fünfjahrplan (Briefmarkenserie),0.0,0.0,0.0
f4_current_biased_density,Unicredit Bank Austria,Kloster Himmelkron,0.0,0.0,0.0
f4_current_biased_density,Politisches System Japans,Craters of the Moon National Monument,0.0,0.0,0.0
f4_current_biased_density,Al-Andalus,Basler Fasnacht,0.0,0.0,0.0
f4_current_biased_density,Judentum in Afrika,LGV Est européenne,0.8781834148789361,0.0,0.8781834148789361
f4_current_biased_density,Nornickel,Schwarzwaldbahn (Baden),0.0,0.0,0.0
f4_current_biased_density,Data Loss Prevention,Bonnetiaceae,0.0,0.0,0.0
